# Time step: =
1
# Step  Temperature Total_energy E_pot E_kin
  558    304.0  -839.285190  -843.487790     4.202600
  559    301.0  -839.285090  -843.454890     4.169800
  560    299.0  -839.285050  -843.422650     4.137600
  561    297.0  -839.285030  -843.391030     4.106000
  562    295.0  -839.285070  -843.359970     4.074900
  563    292.0  -839.285000  -843.329400     4.044400
  564    290.0  -839.285040  -843.299240     4.014200
  565    288.0  -839.285010  -843.269410     3.984400
  566    286.0  -839.284960  -843.239860     3.954900
  567    284.0  -839.285030  -843.210530     3.925500
  568    282.0  -839.284930  -843.181430     3.896500
  569    280.0  -839.284980  -843.152580     3.867600
  570    278.0  -839.284970  -843.124070     3.839100
  571    276.0  -839.284960  -843.095960     3.811000
  572    274.0  -839.284970  -843.068370     3.783400
  573    272.0  -839.284990  -843.041490     3.756500
  574    270.0  -839.285000  -843.015500     3.730500
  575    268.0  -839.285000  -842.990600     3.705600
  576    266.0  -839.284920  -842.967020     3.682100
  577    265.0  -839.285000  -842.945000     3.660000
  578    263.0  -839.284960  -842.924760     3.639800
